1
71244822 4490
67838938 4189893 108949603
21273057 68388887 848047905
34385801 34572429 439444827
55315642 9663646 491942572
25239934 34608755 12190256
33733045 39397941 764987523
33584122 18121935 110071690
70282805 21747082 415013431
55001199 65425516 117042834
66074898 17654115 477371714
43721829 20283169 991652522
15219073 54444136 902169214
49561766 24065432 440033671
22338875 57045578 284734705
26521982 54991933 611416893
50775925 53511758 763477943
6595813 49114559 807781469
32294343 7911662 221048057
61961521 13559284 852809454
52339067 16494450 175696831
65840913 938090 135618800
25230308 4032791 417464863
20958195 20924417 278978494
532772 26162681 894652450
27545673 14347467 49545760
68536563 69189747 587783217
19248542 45739558 103998461
703267 31268786 649444965
3194379 7207433 626031733
63629352 68880027 703826582
45926277 41105911 434858517
23686350 39382594 262797870
23921785 21545491 656610268
38910776 48481589 568444353
29733358 57361462 497697342
59893681 69244943 638355857
28917001 51237121 720629042
62770137 69231741 976028652
28093468 68163263 125095251
71174089 36919186 853265607
39021530 20038038 708866993
39061150 62278915 71327223
5332587 6750490 592428552
59701665 56771611 94606861
56072988 29127990 698222434
51340858 60222752 685724213
27138191 40244712 660866844
17980584 41415004 750150084
54998233 27148797 267876976
5174789 42282223 294542379
24187607 14737145 316905801
47534149 63126232 513011761
31551532 19638240 689251424
3279494 65067542 945932931
29543318 38541985 443583886
56358986 32284721 473510154
25331457 70592325 265111172
46197078 60205439 259316293
60315391 55971831 619077576
8802997 28021010 484675721
17003741 14172700 124692343
26646664 16202580 877804576
8971306 38723597 181462012
27204463 39610894 782644150
26523949 33554899 787421330
65306189 53021839 965047310
33669383 44012267 790502427
39224159 43426745 822221636
34503129 20841484 993187128
7029341 68348720 963705234
47012854 64078202 414553329
2466084 15463792 108964681
65178406 58534991 932189388
52513086 13026262 671232567
17236923 57343940 854670781
33836130 9370180 303505599
31540238 23224177 647149859
1327304 66494742 294363304
23406034 45008561 146371351
24311471 41859640 384159939
51926270 7670954 946472692
41720427 26596552 785158676
37753871 60942995 958515971
13086292 67322655 864776633
66199841 32820484 334896856
55078235 17019554 456195262
39843728 29862009 991642460
2519702 48162824 710902552
16753375 30809725 632082861
16341058 66918867 224754830
37570063 63704999 79919445
56561270 51180045 594436217
58649481 19803915 420910642
48703404 58817562 79769817
35698889 5646962 80236961
31794375 14543269 946342751
40080109 42422847 22176107
1841204 42135886 6220291
37304579 62202314 541029928
66306779 60344841 338336680
45319981 34911049 156572766
23953162 36033435 781523975
63058597 65760919 7162236
8895154 16075219 318114969
40114889 2257815 468097807
30064508 55990921 434475686
44118599 57657153 354285180
56702988 17508115 364889729
41653498 56394699 753543310
12995298 29083070 743850868
46248119 55372457 646812600
56831073 42297844 509678886
57430680 29726353 664192589
49352024 14389843 720774672
8926250 49694257 728832599
51376294 38285398 634686943
6371161 11736326 177363110
48623017 44148380 564784090
55027282 25318313 39102813
9670662 58691401 991133524
54661749 47600382 130074973
52319011 6159813 251679675
70288532 33289850 682394820
68336958 56918768 438285487
64766876 63264781 702437430
1508337 11894048 419374915
4118177 39270464 352541646
6275456 15768632 93335944
63979047 3568361 814829910
56241825 70716437 884345125
44495633 6590515 149553542
55208493 26614693 310633236
31108692 57572131 197847655
20243052 26783210 959817720
60509679 27908887 53972723
49692800 4966207 322079463
18215026 59609791 576753151
63171587 53740703 505246995
37010922 47845690 550155927
45930941 59261389 392821576
27389188 49721931 781681545
4561611 46282309 468500981
66411672 12619118 25885624
60861726 43154464 335036898
23883806 28085603 662083835
11485130 31927947 809178870
34417589 33944036 687053804
34225492 41442650 724789188
40457562 5756112 803092868
62515692 47778954 89525598
44233913 44831834 987503801
24790175 21796902 962154677
29494096 44892420 444353371
49964366 3032216 492468084
43456718 27723149 870792416
68160111 37639670 184418185
49596097 18444380 644845740
17980900 48721166 409035526
15418061 6935695 415433639
21599700 606110 627244155
23707285 56037633 865042825
24090939 41433785 917402527
57894458 28973249 523170421
42354405 31213012 932199513
23175595 42300509 485938964
39779999 20511480 612507972
19798815 18088303 443613469
1410203 6496062 667345758
995228 53046064 890952724
62447741 64999200 749697449
17421237 58772692 630721866
28387515 59916206 506378358
40576486 29143648 643279195
41799189 34294820 255117570
28992251 1961372 444148320
43133518 1218201 764472264
3189443 22750037 856713461
69096138 18197902 591915232
50024392 36356363 716921194
45177296 639294 959472246
36698062 57920529 941306438
63770115 6831953 938159795
36100217 19029020 94972975
45989717 34089460 990821333
8300166 44208366 924423474
39467808 12079548 10044028
18900759 57603993 319973247
3378884 44419570 831889644
42166991 6675356 967301311
17625173 4444845 822336083
15449686 32001962 304554914
59949209 42017857 309332473
57286841 7440204 126513344
47082294 42477562 78318199
61895503 9037500 140921150
52331200 69714557 231708235
35396262 59460737 214951424
29917868 7128954 137502205
20454931 26009092 93187542
1265173 40905121 838922987
2149899 15263850 418292851
28129507 24505633 10403351
23482255 38769396 751801869
53164361 48872736 101159762
34068529 28192154 817160514
37863846 51575999 763683274
47585097 355750 673997173
11685617 60242679 586946309
21069390 2984362 603824646
37750807 37694894 711472944
37032806 2692938 136956277
50030306 18406384 475816740
28970242 53009629 708690077
35251127 31408690 696799246
44193995 46317938 456404219
20532387 33285588 819005150
66814375 18822246 989326179
12249405 6973420 614267531
34018931 40207779 99844438
17491454 63166217 803519793
18312095 752735 2856631
13151219 28717862 750815918
19837310 32098300 840639512
24115142 21709787 321255924
52919247 22590054 876857183
27792198 66041554 488689422
55183637 15872370 765924068
43250675 20703694 472689690
32637716 66822952 375147868
69522463 45211727 394905759
56008657 69575423 2076096
29475256 15766883 684378261
66143820 17543479 435519706
53764742 38335109 585585360
1675389 13537677 595190137
15774596 25838138 947007981
59641825 56719771 833199979
67904966 59272830 323723750
21107217 40692490 218287374
29044363 70274588 810514164
20872801 36511 347144076
8871387 9000760 959878717
32379163 46663176 926892215
26634477 36406088 541788516
70380229 32389913 362921450
41086023 64542708 222379016
38384859 48239049 214171323
67565274 67887506 929614593
54512626 61824127 674439499
23071059 68402228 764502731
67563301 9174056 356440081
2257792 26775353 579278620
5197906 5626898 521710475
18585932 22600225 436797808
22857234 23929680 914279034
45239142 11491253 403272157
57072097 4388877 765803006
71153426 12590164 294063139
29048574 58965009 317346652
67069148 62671987 911287826
5850252 17668296 195327998
25774262 24330386 328108802
13567841 53164014 835364007
69938975 9645050 744075987
68995753 43224066 832774754
37062294 45164503 388793495
22674501 30156562 434872040
10443496 34936279 150223566
18115344 23239167 952053095
28333847 27640086 811012430
34440427 29385034 297339305
20326555 69852279 57800835
60359314 56351667 911113152
33828952 29390310 921036123
33231690 8528347 211640450
37995312 61740102 462913063
32659802 19575911 104105464
30422711 15666407 258596007
14169719 44419942 524671206
57512081 23120441 453728828
42711421 62186771 82057361
54576363 2378531 894996209
33705041 54855254 54713194
33725490 9403787 816259032
50650687 13297634 87604564
53358734 31168690 340747093
68741011 60115029 364186866
60794216 43691765 880191152
33907532 16330083 695611392
33447820 3576178 556684208
20786599 35762457 986769967
64079970 36048957 291349983
68173592 59787632 734878665
6366721 40638232 997449909
28045855 31130388 856353949
67008441 43918708 622670652
16654107 7513189 342523506
65939935 4092612 417238940
38231121 53030905 855375353
8383708 56054942 85698992
5687478 30612667 953799880
39314858 10445497 492510024
65100673 39456722 626070338
3219230 61607250 433571781
45486631 38438880 922872338
23955522 20566199 807142744
48089658 23939421 459123590
37927658 41894906 897702788
31811669 56043286 763094076
20871875 54242732 283360082
4352280 15822087 285203004
60077222 35048766 388195436
34894418 13764582 809880758
4255374 28507467 501111799
67621541 32221798 903369235
58795650 15892437 683152768
16751449 55389633 395723949
48934646 45411564 722916178
19174141 8546695 978296844
59158185 28365963 687791487
28171753 19623278 344924449
7453993 32116463 716524794
51948858 49302575 845394092
59708996 49151522 336475454
23626937 8555071 798427058
35295664 30369755 21506673
45536576 27207192 873210697
21164413 12644447 634803043
5149492 5076277 96241052
27922980 12444032 414138716
56701766 27007979 743826357
45466714 60666391 309190743
33975364 50473756 700034781
43533863 14557380 707985098
57285273 41937178 511674763
29078198 50885724 612443364
56419044 14648244 629509411
19533440 35811128 748531414
69506014 47063138 961417071
24256015 36183586 100721728
43467710 51138725 801737377
4070148 55135986 879325281
41360047 51722200 718123556
69540496 12700304 744756808
43123735 38445682 958933091
17162296 5431875 838264633
14908717 29391599 590404549
35505279 69488172 330661433
18575434 52556758 607510451
20875383 43469852 171940822
20012096 23036463 217152532
58945112 63846684 503234645
43750963 58283510 127702323
4299947 34242160 382689693
21366520 9499199 497409925
7353462 21269511 861202373
66610384 58518136 750094321
59074651 37142103 340539316
67666298 67116643 576436026
57035390 69678168 404057493
64233745 57162600 179802287
40497890 17071125 911959059
3408102 66571524 248232304
13322533 49893401 989274126
47558009 51411026 590603492
54022268 11038035 746326049
61573039 15262628 973143561
31518414 63157545 801406858
17544854 65296232 969590240
56110353 52323174 251076741
55437358 6850087 777971551
69567011 29631176 320489978
14652399 55582209 21725095
30153174 50004145 96504244
49877849 41040376 86577222
61263746 31700255 277953420
51737366 35220530 402044073
19442338 14976504 844599935
58892870 43323515 313910934
37302443 4209039 936226463
50577029 65565927 129739380
57801235 35931899 504461148
53833187 38622870 512474856
9258800 39918747 246973191
48116399 12807421 298086318
13959931 30097595 413061558
61356733 32776658 93002221
33092547 33514716 797072966
13383012 61370146 194338086
3573427 17337394 153707502
47539973 38506674 915766180
68106020 14090994 714893528
18790764 46154175 488558080
63104251 58311006 44749700
50096450 36325345 861019218
18140665 7445142 965746667
16516769 33728309 831125617
1750611 40036415 377505845
66143350 9980594 348427531
49673246 9511947 917261073
61076261 48944025 941820361
20572764 3155106 429784873
8924115 39298925 962434674
64472071 409407 949486296
30107044 11336173 404906932
45750649 5427648 969030477
26926269 54923674 204046345
30877225 48714489 785510202
60977876 7443012 442443186
21526347 2589895 753981305
20747330 2223007 883240463
57522712 7008087 437110704
58225367 29496749 958494664
38868019 20586681 47782407
35766059 1961775 44592318
34422620 63368543 108284264
11261372 70611740 719770313
13495218 37164453 548345567
45690333 66232761 56581361
6070923 54348690 84749415
13005184 59500837 617954094
7528736 38635082 817811917
61096227 4586907 206197506
18908551 66643647 306099364
34775093 31670488 314507413
22790627 67373102 708286184
50382103 16908972 400352802
49213804 46180686 216532082
53074628 41918003 847225737
14928173 36094030 307324886
28414114 36249091 796541266
60219976 46918277 270853480
58165467 54160170 381236449
26284657 30582725 311327654
55677305 18838014 256958803
31164593 30392460 353105110
56586763 32701855 550024128
20119794 51563895 137232457
51496925 34095525 919620050
17408013 31557305 559998975
27336438 18130517 140395968
64771048 27604603 475498971
8865159 63641553 544442837
33514516 46028415 227196133
1975574 44670352 944789724
63962900 62944876 139445494
22381459 7489518 950537908
15578701 33084896 380470355
41708397 913768 571363341
34336404 71210923 845131609
14026386 65927453 763460782
48830897 25040348 345113888
17699389 53478122 376869296
39716085 20534348 157363741
54317338 69385499 150819584
64717581 46879790 732176676
6485773 9128198 430584569
706455 1301790 839665388
15790011 58327658 560049203
51815320 34395636 314239419
7140299 48185216 621983928
46934381 40479766 995526385
38156187 50912993 281929175
70720930 34434358 389538602
