1
76499073 6164
43776475 33503437 961586944
26863820 62340403 151208527
29267679 39926834 621191148
16356535 33343576 994825377
38465092 34319898 882957702
1308607 32872933 593895385
50643309 70352779 656286456
58214236 2459316 801321352
26647037 20551900 268047280
15896595 16415400 683734334
16347779 8118537 508809780
70555829 73469438 151515201
48422049 74183157 252177349
71919776 51350790 403666328
62661926 57554798 475126354
50679285 20843415 548069889
64804477 52837758 272555099
10777765 1656847 517841505
73249205 39413579 967302678
67341804 8835899 630314601
33017756 16916917 894154373
8016353 16722171 487098679
46922317 74360840 267852855
17358483 11804598 202468605
51514449 72144391 269741028
30338929 52559205 277890661
37213730 11835043 63080651
35168642 24628999 858336452
19055441 2078560 343612469
7420539 70131175 252475444
56143326 58781922 310360728
24116799 69176178 257683678
1792329 71830859 613565544
64253420 29707859 32326977
31262964 58365573 720269517
12631838 48958909 941802448
57719886 49400352 413311443
22207737 30363177 177494375
70688833 66525485 766863682
65399188 215116 435953186
70452531 5560213 675448961
73219309 52955886 383908224
73394799 58133632 345429091
34946742 58063336 405575957
72662125 76084210 325132696
33315650 15452463 994451208
4511238 51187729 238457055
215867 16796029 404078546
22896568 8065386 764434322
47389730 68183951 742090424
7734333 57830781 21234190
41363096 12286197 357992924
9190070 46522397 656122826
42772493 55821112 866397809
66099255 4824
2495869 17744791 726814931
53127941 11468424 483931857
56865956 44618492 256181793
28328375 26836151 948309036
28340141 8138987 247026404
43921859 2327784 679214784
52586076 45281457 215428129
27872610 7718191 826892165
1028908 13123766 5279586
16314603 62045066 191447022
41929488 60086651 550053507
33323903 30520615 23773648
30246762 33491300 655428456
50299100 2645851 88359166
10857304 34887173 946685276
13329283 64829312 988476036
12913420 33377758 365925092
44283089 4291317 754330712
7993079 64355437 439623377
49589233 53533799 164676063
37868988 57107018 282990150
8275379 40931062 480224138
59637144 32647439 768936064
60408392 24988227 871350109
16241290 6235785 680571650
33462724 54296690 925174577
49148362 61769704 606062926
61192178 42144204 757204761
5860236 1821036 398429006
17152261 55243394 387946778
17099230 8638264 788437130
23606622 26312497 158838049
43037553 36491317 298077651
1241848 5347250 677253192
7515030 14459288 507582993
43751075 55232709 841981637
6350221 8986684 232801574
36657714 33925567 818075448
51173595 4753003 926854586
27035880 37162702 729997954
15439635 17579302 792156615
44228897 33473332 229162661
55665184 57834666 203642404
57782198 62776085 503835636
30604002 29411208 917027184
7824937 1662565 621737962
58128545 55516938 522360347
11341900 55582413 521015913
11419109 52554636 45740078
4453754 24595464 590890225
7845646 12958811 667471967
11666086 12777134 220031542
32322369 29643661 211942683
9420576 62475821 462099099
29458480 63926932 557353527
30315425 42376542 521309644
50873950 30491310 432218213
54787436 65397525 527559111
40511419 58956527 167551565
48405941 2792766 480555353
57529224 30846403 939448625
2608851 39954818 636383071
45327796 60958465 830686103
55422638 49708642 258834724
37439454 44079197 280280034
59119378 5362880 8427751
38822703 54599618 960185225
21844004 33081935 556229372
46182337 32266310 360475574
28064995 9811016 590683072
32409917 2476945 66856057
58304288 1935545 82829861
12716186 42702026 424261495
31641618 64870101 173293559
38582542 49010838 819895853
65486141 54385356 999956787
43117125 729327 103139980
50800382 38641780 954359951
57950574 59640542 422011101
10193671 42222293 963290697
55782795 47466791 468465089
35531833 64957380 971167523
41093046 8290549 63533788
20973463 14101774 458828482
50141828 13938933 995831653
19998236 20228138 654959521
56706768 34994382 934027328
25555092 64489359 686988028
8674517 44062819 150834079
62202060 26050537 819286850
43231429 4973656 721894672
39873761 3319229 249998751
13929195 26623485 86235286
1558316 26819154 286397655
9048448 42479789 496290614
14843466 63998850 894772807
11861683 50839048 790057997
57475289 177305 463859121
55210835 15514503 307473177
34128307 6837320 271530230
62995199 65650858 752207691
7695449 46794991 587641281
64949952 42460992 949574280
60657342 17916098 520385741
3328965 56234102 396017356
21766192 54242892 554394623
54159819 31642449 580665413
59685391 22635822 863173082
28690992 50067139 282762946
21189336 13412641 900962061
9294239 60086990 125398088
63654197 13058763 978419386
59673849 53881078 906472320
16683517 14083833 358566267
18952443 51699099 646558415
54814974 52555269 270879423
30788517 36207973 777330212
48763229 15672775 535028097
32339980 62005968 360713576
37902600 37065099 399483828
39458823 63048639 610556997
15551018 62247804 298413368
42630922 28224653 117493303
55880380 46321765 991833456
52969673 8888418 665951208
53634472 51295367 741552980
34763427 19305605 140598909
27888464 46324854 322391766
61109057 58369823 799465717
46200065 16442840 90274118
17598487 21901831 33799369
42465921 501285 729837670
18615261 2279565 857231019
7517567 48173747 391396470
24511763 8454248 611645117
16227661 45392149 557531378
58419598 54032934 911791069
39007523 16083587 52414777
25178034 59159652 994603217
21586863 61645112 114026268
42338690 44590488 502876271
65760854 1842297 574109596
24690942 61217183 747430982
31179584 46525392 836108992
27461846 2410512 17544246
35479039 64114187 413221540
14241038 29070185 551423167
9537263 64263428 175728905
33760030 3366663 218738338
11938494 56886458 7166821
13334890 23822442 834682480
54831955 64781968 168880197
57780540 16729842 576941743
11806498 10993030 699336367
25042973 37296406 957523640
30595120 16705089 764509481
16349063 54919956 57129108
56691230 42010262 368116682
31741114 27863417 197144508
55328282 18565401 311812119
65297549 8607621 148053382
29187326 52883898 301704502
30006246 58832883 346665930
58721334 23458919 899713612
52690813 3452837 24185542
58631136 40366135 557459412
19467022 41959435 458209378
24483755 27948161 748434231
37679559 56818872 690162466
15654005 63802194 29011858
41759907 30236325 593407839
49399969 41385510 265985445
41194588 1314870 774411616
39325415 16526328 807118575
41170153 5859558 643409156
59710873 17938625 830882125
9651225 54486162 707550362
26822209 36346681 628823564
5693313 27583617 582833677
4639034 17657612 460216932
26175709 16693187 202828478
27554514 50982826 368481876
64400682 60591898 75733050
24872861 6932764 337442446
46875750 2351599 129763043
40709111 56354720 626863347
2611778 25283803 606254013
19745523 60859741 477814143
35600205 46897623 243162881
31011859 29513086 207124051
57122385 24693723 169972984
51491990 30227541 22898711
23160834 46170050 210772006
2593969 32487252 165870151
25782176 54187709 183655184
45143608 47568872 509766932
42039804 1577706 359415314
34637381 6421646 393032048
49492313 28660715 624937954
1940862 42289684 500723884
32007050 37564329 882126594
26509383 29473581 494387350
57227077 32973896 699734314
62722979 42610227 577926541
44650118 36650175 43922795
12083890 34004883 16582034
44130736 59876859 940720427
3668948 61529519 548663640
24109301 58090848 856745911
24119197 5427150 723274427
32390190 53720608 662306378
3215891 34301519 926372368
3244944 53080744 378057736
64777555 175321 213918685
16488521 2878521 330107119
31012464 35750778 534903120
61906995 23834620 680794166
52584761 45169404 655932083
3204314 26910061 159215784
7865155 44310553 41668993
61508040 41541414 189415627
43380025 18008247 536761354
11465577 4788175 951950009
62078388 30071940 532403269
48964308 26109738 101709780
40337505 46183018 662869821
2342156 34938306 546101587
12803332 4641943 704059409
36370392 48650752 805719411
59012059 29679610 79135144
19128911 17699416 325910382
14075417 27191107 520975609
41601582 53047319 256083926
10501225 38140821 520633315
46000550 41696174 623632697
8893990 17106496 589160099
40164115 25657902 344571538
27167100 8282126 917542448
16891980 45365069 829807162
34522871 30827883 665633779
20894930 21449460 283896592
32453733 19896640 337812147
1738913 58594051 486070259
15448201 49180243 598461041
11585805 35730239 605045233
5486475 32854220 304429039
210126 14070861 343844208
51576793 37669742 757839865
35314901 51507812 960510787
2153222 36607804 232224278
44191036 50945688 212632483
29482605 211610 510510749
31921314 13672948 52714153
18285686 64951997 909216269
4059542 3458903 683448728
28594527 49729453 112015774
46997680 21979681 702381012
29689692 63552371 868219202
19880541 24732222 276074147
10825697 13487469 305199262
42759245 47357988 741205236
14140389 55593585 350785282
20535324 18814313 352292168
54512186 5369432 722760594
50284372 58791131 971075057
30779363 56181378 518117431
53083553 28265740 850260374
30807390 45553834 185326374
48148257 60085501 769948896
44017902 39245716 262929325
50363827 62413714 768095158
58620604 65195036 73646013
46353351 26269273 116312922
22049849 37978633 52247308
4006561 19767909 181433102
32042530 46423522 722771103
54776752 39547282 961718123
44458351 38227261 61381496
11422205 22740967 130665716
65373206 40930273 166285325
10399805 16585707 938577896
36114102 46835521 777718865
5603078 2882173 443175909
18099928 56231830 281783460
65973495 66029341 180259578
21596750 23423405 261140633
17549744 64451304 348386087
9250 6957294 815574209
36448033 56354527 660705660
1865889 63341679 155855450
40296009 35460653 562475595
18663468 62495895 955376022
5500438 61216823 105978830
58065605 44841040 385706148
30640671 11581511 327636121
34069613 11098122 48861856
4286823 20920142 96655194
36655478 15271617 967013680
13173871 11421191 852491004
53229534 50781625 111185587
37291461 35867567 809929222
49045699 31786853 940242818
42025001 37226631 591998698
5332433 41644222 941853378
31245909 250924 219535005
57238396 52389554 249335053
31289163 22849922 960007340
3264568 56458317 774041670
32179354 6808380 404773795
27845512 51790110 298972683
8729591 7964429 306121304
3601314 61431083 288651783
2070070 60431881 887334629
58143509 63448871 833128638
64786354 56667783 831082930
29533484 35511180 971434588
56259736 47932029 92441670
7869391 5012565 255020838
32280724 32916607 410842156
35510233 49316340 155601997
15272500 46251440 795418134
19011682 64403101 229613925
9997467 6956082 622473339
5650670 26222613 43377647
62898361 27588236 340814762
10509050 54903948 912364610
62031798 6050745 88472854
55777737 8528974 713276919
22440156 40943161 182933800
24684315 20404869 388063290
46809720 498100 71424000
3220232 24578181 864584857
25324367 16866658 528282297
18300081 43889613 523610626
64423548 17481549 248853615
35097573 50532502 583585840
13095647 55129826 486014447
30263748 1857870 120710627
55387008 17459800 263302345
16025559 44010938 136973368
42021316 2696715 417102052
19340644 45698818 285117905
34423590 5969039 945955577
8352711 7605086 743817452
58288735 11900032 61343392
48689541 7518320 161775511
36102345 39644537 629146412
33227757 39604659 509078123
8980635 37716490 475798375
63605156 43240819 90744357
8003799 21647065 689874832
52225076 40841369 674866593
24305145 1156600 741827865
49859245 5957542 154239273
53767783 45226784 72039166
32653702 35106283 212400646
53035748 58145957 989786498
32402246 697541 395584258
45505466 36935166 864779900
17797834 6931317 334411181
27837331 3655578 700510954
10099683 42251384 111252088
22442059 31229723 598381379
7487220 1002522 666397323
59888227 52972988 844249773
3225514 2890196 787816291
7363405 58668375 214775125
29182159 49259161 862398632
40127324 44598266 214760739
26224073 30101056 899774352
44071165 9960063 390331304
35681179 20661609 36250428
45119163 8945641 14515626
5034593 42131016 967330292
51806298 32159722 406449238
64371992 35775891 75711676
29165440 6885833 275216584
40507885 50759808 94789264
60031637 10383946 687944294
16080840 61047446 103577910
22769412 45779499 348812793
60515847 63363509 539302699
40785423 8644311 491664315
10887217 29471396 868139693
37043257 36686558 882602218
25338503 9953147 297849355
63541552 52149868 164925325
13808648 50325345 147644524
8700606 6949499 332749081
6263943 32587331 317513865
40966877 28337108 240833143
44317789 23375683 661446852
51628436 13485673 938978726
28493199 15344098 564861139
40613558 46175506 62935454
48077456 52205075 286658907
22621294 13602000 301068112
4329983 37508477 445159208
41636260 6649180 230446025
65693218 31230771 265960728
48062975 42768792 742053657
3396685 11020925 241047775
65742134 19055621 605392572
26925386 13225855 782958951
61403807 50447370 835992626
54769138 44374953 613424567
4016743 21443685 661440794
62600008 45366030 544753845
6341448 17624072 227245221
